2014 Research Excellence Framework Results,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Quality profiles for all submissions,,,,,,,,,,,,,,,
"Note: In this table, joint submissions are shown split by their constituent institutions.",,,,,,,,,,,,,,,
UKPRN,Institution,SortOrder,MainPanel,UOA,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,Profile,StaffFte,FourStar,ThreeStar,TwoStar,OneStar,Unclassified
10007794,University of Glasgow,6760,B,10,Mathematical Sciences, ,,,Overall,43.00,19,70,11,0,0
10007794,University of Glasgow,6760,B,11,Computer Science and Informatics, ,,,Outputs,41.60,23.3,52.7,20.6,3.4,0.0
10007794,University of Glasgow,6760,B,11,Computer Science and Informatics, ,,,Impact,41.60,68.0,32.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,B,11,Computer Science and Informatics, ,,,Environment,41.60,50.0,50.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,B,11,Computer Science and Informatics, ,,,Overall,41.60,36,48,14,2,0
10007794,University of Glasgow,6760,B,15,General Engineering, ,,,Outputs,84.00,22.5,73.3,3.8,0.4,0.0
10007794,University of Glasgow,6760,B,15,General Engineering, ,,,Impact,84.00,51.1,40.0,8.9,0.0,0.0
10007794,University of Glasgow,6760,B,15,General Engineering, ,,,Environment,84.00,35.0,65.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,B,15,General Engineering, ,,,Overall,84.00,30,65,5,0,0
10007794,University of Glasgow,6760,C,16,"Architecture, Built Environment and Planning", ,,,Outputs,24.60,46.2,38.4,15.4,0.0,0.0
10007794,University of Glasgow,6760,C,16,"Architecture, Built Environment and Planning", ,,,Impact,24.60,63.3,36.7,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,16,"Architecture, Built Environment and Planning", ,,,Environment,24.60,37.5,62.5,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,16,"Architecture, Built Environment and Planning", ,,,Overall,24.60,48,42,10,0,0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",A,Geography,,Outputs,13.00,38.5,43.6,15.3,2.6,0.0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",A,Geography,,Impact,13.00,40.0,60.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",A,Geography,,Environment,13.00,25.0,75.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",A,Geography,,Overall,13.00,37,51,10,2,0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",B,Archaeology,,Outputs,9.55,9.4,31.2,43.8,15.6,0.0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",B,Archaeology,,Impact,9.55,20.0,70.0,10.0,0.0,0.0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",B,Archaeology,,Environment,9.55,0.0,50.0,50.0,0.0,0.0
10007794,University of Glasgow,6760,C,17,"Geography, Environmental Studies and Archaeology",B,Archaeology,,Overall,9.55,10,42,38,10,0
10007794,University of Glasgow,6760,C,18,Economics and Econometrics, ,,,Outputs,23.75,18.1,61.4,18.1,2.4,0.0
10007794,University of Glasgow,6760,C,18,Economics and Econometrics, ,,,Impact,23.75,0.0,63.3,36.7,0.0,0.0
10007794,University of Glasgow,6760,C,18,Economics and Econometrics, ,,,Environment,23.75,0.0,75.0,25.0,0.0,0.0
10007794,University of Glasgow,6760,C,18,Economics and Econometrics, ,,,Overall,23.75,12,64,22,2,0
10007794,University of Glasgow,6760,C,19,Business and Management Studies, ,,,Outputs,39.83,18.3,48.9,25.2,7.6,0.0
10007794,University of Glasgow,6760,C,19,Business and Management Studies, ,,,Impact,39.83,34.0,26.0,40.0,0.0,0.0
10007794,University of Glasgow,6760,C,19,Business and Management Studies, ,,,Environment,39.83,0.0,75.0,25.0,0.0,0.0
10007794,University of Glasgow,6760,C,19,Business and Management Studies, ,,,Overall,39.83,19,48,28,5,0
10007794,University of Glasgow,6760,C,20,Law, ,,,Outputs,30.35,18.8,45.3,29.9,4.3,1.7
10007794,University of Glasgow,6760,C,20,Law, ,,,Impact,30.35,60.0,40.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,20,Law, ,,,Environment,30.35,12.5,75.0,12.5,0.0,0.0
10007794,University of Glasgow,6760,C,20,Law, ,,,Overall,30.35,26,49,21,3,1
10007794,University of Glasgow,6760,C,21,Politics and International Studies, ,,,Outputs,24.00,14.9,50.6,31.1,3.4,0.0
10007794,University of Glasgow,6760,C,21,Politics and International Studies, ,,,Impact,24.00,0.0,86.7,13.3,0.0,0.0
10007794,University of Glasgow,6760,C,21,Politics and International Studies, ,,,Environment,24.00,25.0,62.5,12.5,0.0,0.0
10007794,University of Glasgow,6760,C,21,Politics and International Studies, ,,,Overall,24.00,13,60,25,2,0
10007794,University of Glasgow,6760,C,22,Social Work and Social Policy, ,,,Outputs,29.20,26.2,51.4,20.5,1.9,0.0
10007794,University of Glasgow,6760,C,22,Social Work and Social Policy, ,,,Impact,29.20,60.0,30.0,10.0,0.0,0.0
10007794,University of Glasgow,6760,C,22,Social Work and Social Policy, ,,,Environment,29.20,62.5,37.5,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,22,Social Work and Social Policy, ,,,Overall,29.20,38,45,16,1,0
10007794,University of Glasgow,6760,C,25,Education, ,,,Outputs,37.50,17.1,43.4,30.9,7.9,0.7
10007794,University of Glasgow,6760,C,25,Education, ,,,Impact,37.50,40.0,60.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,25,Education, ,,,Environment,37.50,87.5,12.5,0.0,0.0,0.0
10007794,University of Glasgow,6760,C,25,Education, ,,,Overall,37.50,32,42,20,6,0
10007794,University of Glasgow,6760,D,27,Area Studies, ,,,Outputs,10.80,21.2,51.5,24.3,3.0,0.0
10007794,University of Glasgow,6760,D,27,Area Studies, ,,,Impact,10.80,0.0,80.0,20.0,0.0,0.0
10007794,University of Glasgow,6760,D,27,Area Studies, ,,,Environment,10.80,40.0,50.0,10.0,0.0,0.0
10007794,University of Glasgow,6760,D,27,Area Studies, ,,,Overall,10.80,20,57,21,2,0
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,A,Modern languages and Linguistics,,Outputs,22.00,15.1,38.3,41.1,4.1,1.4
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,A,Modern languages and Linguistics,,Impact,22.00,50.0,23.3,0.0,26.7,0.0
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,A,Modern languages and Linguistics,,Environment,22.00,20.0,40.0,40.0,0.0,0.0
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,A,Modern languages and Linguistics,,Overall,22.00,23,35,33,8,1
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,B,Celtic Studies,,Outputs,6.20,37.9,38.0,20.7,3.4,0.0
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,B,Celtic Studies,,Impact,6.20,30.0,70.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,B,Celtic Studies,,Environment,6.20,50.0,40.0,10.0,0.0,0.0
10007794,University of Glasgow,6760,D,28,Modern Languages and Linguistics,B,Celtic Studies,,Overall,6.20,38,45,15,2,0
10007794,University of Glasgow,6760,D,29,English Language and Literature, ,,,Outputs,51.35,29.5,40.4,25.4,4.7,0.0
10007794,University of Glasgow,6760,D,29,English Language and Literature, ,,,Impact,51.35,53.3,33.4,13.3,0.0,0.0
10007794,University of Glasgow,6760,D,29,English Language and Literature, ,,,Environment,51.35,90.0,10.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,29,English Language and Literature, ,,,Overall,51.35,43,35,19,3,0
10007794,University of Glasgow,6760,D,30,History, ,,,Outputs,43.80,25.0,43.9,28.7,2.4,0.0
10007794,University of Glasgow,6760,D,30,History, ,,,Impact,43.80,66.0,34.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,30,History, ,,,Environment,43.80,70.0,30.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,30,History, ,,,Overall,43.80,40,40,18,2,0
10007794,University of Glasgow,6760,D,31,Classics, ,,,Outputs,8.00,20.7,41.4,37.9,0.0,0.0
10007794,University of Glasgow,6760,D,31,Classics, ,,,Impact,8.00,10.0,50.0,20.0,20.0,0.0
10007794,University of Glasgow,6760,D,31,Classics, ,,,Environment,8.00,10.0,70.0,20.0,0.0,0.0
10007794,University of Glasgow,6760,D,31,Classics, ,,,Overall,8.00,17,47,32,4,0
10007794,University of Glasgow,6760,D,32,Philosophy, ,,,Outputs,11.00,12.5,47.5,37.5,2.5,0.0
10007794,University of Glasgow,6760,D,32,Philosophy, ,,,Impact,11.00,0.0,20.0,80.0,0.0,0.0
10007794,University of Glasgow,6760,D,32,Philosophy, ,,,Environment,11.00,0.0,50.0,50.0,0.0,0.0
10007794,University of Glasgow,6760,D,32,Philosophy, ,,,Overall,11.00,8,43,47,2,0
10007794,University of Glasgow,6760,D,33,Theology and Religious Studies, ,,,Outputs,10.86,5.0,40.0,42.5,12.5,0.0
10007794,University of Glasgow,6760,D,33,Theology and Religious Studies, ,,,Impact,10.86,40.0,50.0,10.0,0.0,0.0
10007794,University of Glasgow,6760,D,33,Theology and Religious Studies, ,,,Environment,10.86,0.0,50.0,40.0,10.0,0.0
10007794,University of Glasgow,6760,D,33,Theology and Religious Studies, ,,,Overall,10.86,11,44,35,10,0
10007794,University of Glasgow,6760,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,16.54,9.5,42.9,41.3,6.3,0.0
10007794,University of Glasgow,6760,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,16.54,73.3,26.7,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,16.54,80.0,20.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,16.54,33,36,27,4,0
10007794,University of Glasgow,6760,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,11.20,26.3,36.9,23.6,13.2,0.0
10007794,University of Glasgow,6760,D,35,"Music, Drama, Dance and Performing Arts", ,,,Impact,11.20,40.0,60.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,35,"Music, Drama, Dance and Performing Arts", ,,,Environment,11.20,40.0,60.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,35,"Music, Drama, Dance and Performing Arts", ,,,Overall,11.20,31,45,15,9,0
10007794,University of Glasgow,6760,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,23.80,33.3,40.3,23.0,2.3,1.1
10007794,University of Glasgow,6760,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,23.80,40.0,46.7,13.3,0.0,0.0
10007794,University of Glasgow,6760,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,23.80,100.0,0.0,0.0,0.0,0.0
10007794,University of Glasgow,6760,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,23.80,45,35,18,1,1
10007762,Glasgow Caledonian University,6780,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,44.30,19.9,62.5,15.9,0.6,1.1
10007762,Glasgow Caledonian University,6780,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,44.30,48.0,52.0,0.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,44.30,12.5,87.5,0.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,44.30,24,65,10,0,1
10007762,Glasgow Caledonian University,6780,B,11,Computer Science and Informatics, ,,,Outputs,13.00,4.3,51.0,36.2,8.5,0.0
10007762,Glasgow Caledonian University,6780,B,11,Computer Science and Informatics, ,,,Impact,13.00,0.0,30.0,30.0,40.0,0.0
10007762,Glasgow Caledonian University,6780,B,11,Computer Science and Informatics, ,,,Environment,13.00,0.0,15.0,75.0,10.0,0.0
10007762,Glasgow Caledonian University,6780,B,11,Computer Science and Informatics, ,,,Overall,13.00,3,41,41,15,0
10007762,Glasgow Caledonian University,6780,B,15,General Engineering, ,,,Outputs,21.00,3.9,44.8,50.0,1.3,0.0
10007762,Glasgow Caledonian University,6780,B,15,General Engineering, ,,,Impact,21.00,0.0,13.3,86.7,0.0,0.0
10007762,Glasgow Caledonian University,6780,B,15,General Engineering, ,,,Environment,21.00,0.0,25.0,75.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,B,15,General Engineering, ,,,Overall,21.00,3,35,61,1,0
10007762,Glasgow Caledonian University,6780,C,16,"Architecture, Built Environment and Planning", ,,,Outputs,21.60,5.8,34.9,45.3,12.8,1.2
10007762,Glasgow Caledonian University,6780,C,16,"Architecture, Built Environment and Planning", ,,,Impact,21.60,0.0,90.0,10.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,C,16,"Architecture, Built Environment and Planning", ,,,Environment,21.60,12.5,62.5,25.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,C,16,"Architecture, Built Environment and Planning", ,,,Overall,21.60,6,50,35,8,1
10007762,Glasgow Caledonian University,6780,C,19,Business and Management Studies, ,,,Outputs,14.80,4.6,35.4,53.8,6.2,0.0
10007762,Glasgow Caledonian University,6780,C,19,Business and Management Studies, ,,,Impact,14.80,0.0,50.0,50.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,C,19,Business and Management Studies, ,,,Environment,14.80,0.0,0.0,62.5,37.5,0.0
10007762,Glasgow Caledonian University,6780,C,19,Business and Management Studies, ,,,Overall,14.80,3,33,54,10,0
10007762,Glasgow Caledonian University,6780,C,22,Social Work and Social Policy, ,,,Outputs,14.40,5.4,50.0,37.5,7.1,0.0
10007762,Glasgow Caledonian University,6780,C,22,Social Work and Social Policy, ,,,Impact,14.40,80.0,10.0,10.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,C,22,Social Work and Social Policy, ,,,Environment,14.40,0.0,62.5,37.5,0.0,0.0
10007762,Glasgow Caledonian University,6780,C,22,Social Work and Social Policy, ,,,Overall,14.40,20,43,32,5,0
10007762,Glasgow Caledonian University,6780,C,25,Education, ,,,Outputs,6.40,13.0,34.8,34.8,17.4,0.0
10007762,Glasgow Caledonian University,6780,C,25,Education, ,,,Impact,6.40,0.0,60.0,40.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,C,25,Education, ,,,Environment,6.40,0.0,0.0,62.5,37.5,0.0
10007762,Glasgow Caledonian University,6780,C,25,Education, ,,,Overall,6.40,8,35,40,17,0
10007762,Glasgow Caledonian University,6780,D,30,History, ,,,Outputs,6.20,7.1,64.3,25.0,3.6,0.0
10007762,Glasgow Caledonian University,6780,D,30,History, ,,,Impact,6.20,0.0,80.0,20.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,D,30,History, ,,,Environment,6.20,30.0,50.0,20.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,D,30,History, ,,,Overall,6.20,9,65,24,2,0
10007762,Glasgow Caledonian University,6780,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,11.30,19.5,34.2,36.5,9.8,0.0
10007762,Glasgow Caledonian University,6780,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,11.30,20.0,60.0,20.0,0.0,0.0
10007762,Glasgow Caledonian University,6780,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,11.30,0.0,30.0,60.0,10.0,0.0
10007762,Glasgow Caledonian University,6780,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,11.30,17,38,37,8,0
10002681,Glasgow School of Art,6790,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,52.80,9.4,36.7,41.7,11.6,0.6
10002681,Glasgow School of Art,6790,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,52.80,30.0,50.0,20.0,0.0,0.0
10002681,Glasgow School of Art,6790,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,52.80,70.0,30.0,0.0,0.0,0.0
10002681,Glasgow School of Art,6790,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,52.80,23,38,31,8,0
10007764,Heriot-Watt University,6800,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,12.60,6.4,31.9,55.3,4.3,2.1
10007764,Heriot-Watt University,6800,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,12.60,80.0,20.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,12.60,0.0,75.0,25.0,0.0,0.0
10007764,Heriot-Watt University,6800,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,12.60,20,36,40,3,1
10007764,Heriot-Watt University,6800,A,6,"Agriculture, Veterinary and Food Science", ,,,Outputs,9.50,16.3,44.2,37.2,2.3,0.0
10007764,Heriot-Watt University,6800,A,6,"Agriculture, Veterinary and Food Science", ,,,Impact,9.50,60.0,40.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,A,6,"Agriculture, Veterinary and Food Science", ,,,Environment,9.50,0.0,37.5,62.5,0.0,0.0
10007764,Heriot-Watt University,6800,A,6,"Agriculture, Veterinary and Food Science", ,,,Overall,9.50,23,42,34,1,0
10007764,Heriot-Watt University,6800,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,17.50,4.9,60.7,29.5,4.9,0.0
10007764,Heriot-Watt University,6800,B,7,Earth Systems and Environmental Sciences, ,,,Impact,17.50,13.3,86.7,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,7,Earth Systems and Environmental Sciences, ,,,Environment,17.50,0.0,100.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,7,Earth Systems and Environmental Sciences, ,,,Overall,17.50,6,72,19,3,0
10007764,Heriot-Watt University,6800,B,8,Chemistry, ,,,Outputs,30.00,15.0,79.7,5.3,0.0,0.0
10007764,Heriot-Watt University,6800,B,8,Chemistry, ,,,Impact,30.00,10.0,80.0,10.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,8,Chemistry, ,,,Environment,30.00,0.0,60.0,40.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,8,Chemistry, ,,,Overall,30.00,12,77,11,0,0
10007764,Heriot-Watt University,6800,B,9,Physics, ,,,Outputs,20.80,21.5,73.4,5.1,0.0,0.0
10007764,Heriot-Watt University,6800,B,9,Physics, ,,,Impact,20.80,50.0,36.7,13.3,0.0,0.0
10007764,Heriot-Watt University,6800,B,9,Physics, ,,,Environment,20.80,10.0,65.0,25.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,9,Physics, ,,,Overall,20.80,25,65,10,0,0
10007764,Heriot-Watt University,6800,B,10,Mathematical Sciences, ,,(joint submission with University of Edinburgh),Outputs,36.37,21.9,60.7,17.1,0.3,0.0
10007764,Heriot-Watt University,6800,B,10,Mathematical Sciences, ,,(joint submission with University of Edinburgh),Impact,36.37,30.0,54.0,16.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,10,Mathematical Sciences, ,,(joint submission with University of Edinburgh),Environment,36.37,60.0,40.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,10,Mathematical Sciences, ,,(joint submission with University of Edinburgh),Overall,36.37,29,56,15,0,0
10007764,Heriot-Watt University,6800,B,11,Computer Science and Informatics, ,,,Outputs,27.70,12.1,53.8,27.5,6.6,0.0
10007764,Heriot-Watt University,6800,B,11,Computer Science and Informatics, ,,,Impact,27.70,40.0,60.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,11,Computer Science and Informatics, ,,,Environment,27.70,50.0,50.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,11,Computer Science and Informatics, ,,,Overall,27.70,23,55,18,4,0
10007764,Heriot-Watt University,6800,B,15,General Engineering, ,,(joint submission with University of Edinburgh),Outputs,108.84,21.0,70.0,8.4,0.3,0.3
10007764,Heriot-Watt University,6800,B,15,General Engineering, ,,(joint submission with University of Edinburgh),Impact,108.84,60.0,38.1,1.9,0.0,0.0
10007764,Heriot-Watt University,6800,B,15,General Engineering, ,,(joint submission with University of Edinburgh),Environment,108.84,70.0,30.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,B,15,General Engineering, ,,(joint submission with University of Edinburgh),Overall,108.84,36,58,6,0,0
10007764,Heriot-Watt University,6800,C,16,"Architecture, Built Environment and Planning", ,,(joint submission with University of Edinburgh),Outputs,34.70,23.1,42.0,28.6,6.3,0.0
10007764,Heriot-Watt University,6800,C,16,"Architecture, Built Environment and Planning", ,,(joint submission with University of Edinburgh),Impact,34.70,55.7,21.4,22.9,0.0,0.0
10007764,Heriot-Watt University,6800,C,16,"Architecture, Built Environment and Planning", ,,(joint submission with University of Edinburgh),Environment,34.70,62.5,37.5,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,C,16,"Architecture, Built Environment and Planning", ,,(joint submission with University of Edinburgh),Overall,34.70,36,37,23,4,0
10007764,Heriot-Watt University,6800,C,19,Business and Management Studies, ,,,Outputs,37.20,8.4,44.5,41.2,5.1,0.8
10007764,Heriot-Watt University,6800,C,19,Business and Management Studies, ,,,Impact,37.20,18.0,82.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,C,19,Business and Management Studies, ,,,Environment,37.20,12.5,87.5,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,C,19,Business and Management Studies, ,,,Overall,37.20,11,58,27,3,1
10007764,Heriot-Watt University,6800,D,28,Modern Languages and Linguistics, ,,,Outputs,9.80,15.4,28.2,38.5,15.3,2.6
10007764,Heriot-Watt University,6800,D,28,Modern Languages and Linguistics, ,,,Impact,9.80,90.0,10.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,D,28,Modern Languages and Linguistics, ,,,Environment,9.80,30.0,70.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,D,28,Modern Languages and Linguistics, ,,,Overall,9.80,33,30,25,10,2
10007764,Heriot-Watt University,6800,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,7.35,7.4,33.3,29.7,22.2,7.4
10007764,Heriot-Watt University,6800,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,7.35,90.0,10.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,7.35,70.0,30.0,0.0,0.0,0.0
10007764,Heriot-Watt University,6800,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,7.35,33,28,20,14,5
10007114,University of the Highlands and Islands,6805,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,(joint submission with Robert Gordon University),Outputs,5.20,12.0,45.3,40.0,2.7,0.0
10007114,University of the Highlands and Islands,6805,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,(joint submission with Robert Gordon University),Impact,5.20,26.7,73.3,0.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,(joint submission with Robert Gordon University),Environment,5.20,25.0,62.5,12.5,0.0,0.0
10007114,University of the Highlands and Islands,6805,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,(joint submission with Robert Gordon University),Overall,5.20,17,53,28,2,0
10007114,University of the Highlands and Islands,6805,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,32.45,14.8,60.6,20.5,4.1,0.0
10007114,University of the Highlands and Islands,6805,B,7,Earth Systems and Environmental Sciences, ,,,Impact,32.45,10.0,90.0,0.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,B,7,Earth Systems and Environmental Sciences, ,,,Environment,32.45,15.0,60.0,25.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,B,7,Earth Systems and Environmental Sciences, ,,,Overall,32.45,14,66,17,3,0
10007114,University of the Highlands and Islands,6805,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,13.20,2.3,34.9,51.2,6.9,4.7
10007114,University of the Highlands and Islands,6805,C,17,"Geography, Environmental Studies and Archaeology", ,,,Impact,13.20,0.0,60.0,40.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,C,17,"Geography, Environmental Studies and Archaeology", ,,,Environment,13.20,12.5,37.5,25.0,25.0,0.0
10007114,University of the Highlands and Islands,6805,C,17,"Geography, Environmental Studies and Archaeology", ,,,Overall,13.20,3,41,45,8,3
10007114,University of the Highlands and Islands,6805,D,27,Area Studies, ,,,Outputs,7.25,10.5,52.7,31.5,0.0,5.3
10007114,University of the Highlands and Islands,6805,D,27,Area Studies, ,,,Impact,7.25,20.0,60.0,20.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,D,27,Area Studies, ,,,Environment,7.25,40.0,60.0,0.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,D,27,Area Studies, ,,,Overall,7.25,17,55,25,0,3
10007114,University of the Highlands and Islands,6805,D,28,Modern Languages and Linguistics, ,,,Outputs,5.80,13.6,40.9,36.4,9.1,0.0
10007114,University of the Highlands and Islands,6805,D,28,Modern Languages and Linguistics, ,,,Impact,5.80,0.0,60.0,40.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,D,28,Modern Languages and Linguistics, ,,,Environment,5.80,50.0,40.0,10.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,D,28,Modern Languages and Linguistics, ,,,Overall,5.80,16,45,33,6,0
10007114,University of the Highlands and Islands,6805,D,30,History, ,,,Outputs,4.20,5.9,52.9,35.3,5.9,0.0
10007114,University of the Highlands and Islands,6805,D,30,History, ,,,Impact,4.20,50.0,50.0,0.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,D,30,History, ,,,Environment,4.20,20.0,40.0,40.0,0.0,0.0
10007114,University of the Highlands and Islands,6805,D,30,History, ,,,Overall,4.20,17,50,29,4,0
10005337,Queen Margaret University Edinburgh,6820,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,8.20,6.9,34.5,55.2,3.4,0.0
10005337,Queen Margaret University Edinburgh,6820,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,8.20,0.0,30.0,70.0,0.0,0.0
10005337,Queen Margaret University Edinburgh,6820,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,8.20,0.0,37.5,62.5,0.0,0.0
10005337,Queen Margaret University Edinburgh,6820,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,8.20,4,35,59,2,0
10005337,Queen Margaret University Edinburgh,6820,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,6.00,0.0,26.1,65.2,8.7,0.0
10005337,Queen Margaret University Edinburgh,6820,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,6.00,40.0,0.0,60.0,0.0,0.0
10005337,Queen Margaret University Edinburgh,6820,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,6.00,0.0,12.5,62.5,25.0,0.0
10005337,Queen Margaret University Edinburgh,6820,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,6.00,8,19,64,9,0
10005337,Queen Margaret University Edinburgh,6820,C,24,Anthropology and Development Studies, ,,,Outputs,8.60,12.5,34.4,34.4,18.7,0.0
10005337,Queen Margaret University Edinburgh,6820,C,24,Anthropology and Development Studies, ,,,Impact,8.60,0.0,60.0,40.0,0.0,0.0
10005337,Queen Margaret University Edinburgh,6820,C,24,Anthropology and Development Studies, ,,,Environment,8.60,0.0,62.5,37.5,0.0,0.0
10005337,Queen Margaret University Edinburgh,6820,C,24,Anthropology and Development Studies, ,,,Overall,8.60,8,44,36,12,0
